id,tokens,ner_tags
2858,"[""Between"", ""November"", ""26"", "","", ""2015"", "","", ""and"", ""December"", ""1"", "","", ""2015"", "","", ""known"", ""and"", ""suspected"", ""China-based"", ""APT"", ""groups"", ""launched"", ""several"", ""spear"", ""phishing"", ""attacks"", ""targeting"", ""Japanese"", ""and"", ""Taiwanese"", ""organizations"", ""in"", ""the"", ""high-tech"", "","", ""government"", ""services"", "","", ""media"", ""and"", ""financial"", ""services"", ""industries"", "".""]","[84, 24, 25, 25, 26, 84, 84, 24, 25, 25, 26, 84, 84, 84, 84, 23, 0, 2, 84, 84, 80, 81, 82, 84, 23, 84, 23, 84, 84, 84, 11, 84, 8, 10, 84, 11, 84, 8, 9, 10, 84]"
2859,"[""On"", ""November"", ""26"", "","", ""2015"", "","", ""a"", ""suspected"", ""China-based"", ""APT16"", ""sent"", ""Japanese"", ""defense"", ""policy-themed"", ""spear"", ""phishing"", ""emails"", ""to"", ""multiple"", ""Japanese"", ""financial"", ""and"", ""high-tech"", ""companies"", "".""]","[84, 24, 25, 25, 26, 84, 84, 84, 23, 3, 84, 23, 84, 84, 80, 82, 51, 84, 84, 23, 11, 84, 8, 10, 84]"
2860,"[""On"", ""November"", ""26"", "","", ""2015"", "","", ""a"", ""suspected"", ""China-based"", ""APT"", ""group"", ""sent"", ""Japanese"", ""defense"", ""policy-themed"", ""spear"", ""phishing"", ""emails"", ""to"", ""multiple"", ""Japanese"", ""financial"", ""and"", ""high-tech"", ""companies"", "".""]","[84, 24, 25, 25, 26, 84, 84, 84, 23, 84, 84, 84, 23, 84, 84, 80, 82, 51, 84, 84, 23, 11, 84, 8, 10, 84]"
2861,"[""While"", ""attribution"", ""of"", ""the"", ""first"", ""two"", ""spear"", ""phishing"", ""attacks"", ""is"", ""still"", ""uncertain"", "","", ""we"", ""attribute"", ""the"", ""second"", ""December"", ""phishing"", ""campaign"", ""to"", ""the"", ""China-based"", ""APT"", ""group"", ""that"", ""we"", ""refer"", ""to"", ""as"", ""APT16"", "".""]","[84, 84, 84, 84, 84, 84, 80, 81, 82, 84, 84, 84, 84, 84, 84, 84, 84, 27, 80, 82, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 3, 84]"
2862,"[""APT16"", ""actors"", ""sent"", ""spear"", ""phishing"", ""emails"", ""to"", ""two"", ""Taiwanese"", ""media"", ""organizations"", "".""]","[0, 2, 84, 80, 82, 51, 84, 84, 23, 8, 10, 84]"
2863,"[""On"", ""the"", ""same"", ""date"", ""that"", ""APT16"", ""targeted"", ""Taiwanese"", ""media"", "","", ""suspected"", ""Chinese"", ""APT"", ""actors"", ""also"", ""targeted"", ""a"", ""Taiwanese"", ""government"", ""agency"", "","", ""sending"", ""a"", ""lure"", ""document"", ""that"", ""contained"", ""instructions"", ""for"", ""registration"", ""and"", ""subsequent"", ""listing"", ""of"", ""goods"", ""on"", ""a"", ""local"", ""Taiwanese"", ""auction"", ""website"", "".""]","[84, 84, 84, 84, 84, 3, 84, 23, 11, 84, 84, 23, 0, 2, 84, 84, 84, 23, 8, 10, 84, 84, 84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84]"
2864,"[""It"", ""is"", ""possible"", "","", ""although"", ""not"", ""confirmed"", "","", ""that"", ""APT16"", ""was"", ""also"", ""responsible"", ""for"", ""targeting"", ""this"", ""government"", ""agency"", "","", ""given"", ""both"", ""the"", ""timeframe"", ""and"", ""the"", ""use"", ""of"", ""the"", ""same"", ""n-day"", ""to"", ""eventually"", ""deploy"", ""the"", ""ELMER"", ""backdoor"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84]"
2865,"[""Despite"", ""the"", ""differing"", ""sponsorship"", "","", ""penetration"", ""of"", ""Hong"", ""Kong"", ""and"", ""Taiwan-based"", ""media"", ""organizations"", ""continues"", ""to"", ""be"", ""a"", ""priority"", ""for"", ""China-based"", ""APT16"", "".""]","[84, 84, 84, 84, 84, 84, 84, 20, 22, 84, 23, 8, 10, 84, 84, 84, 84, 84, 84, 23, 3, 84]"
2866,"[""The"", ""suspected"", ""APT16"", ""targeting"", ""of"", ""the"", ""Taiwanese"", ""government"", ""agency"", ""\u2013"", ""in"", ""addition"", ""to"", ""the"", ""Taiwanese"", ""media"", ""organizations"", ""\u2013"", ""further"", ""supports"", ""this"", ""possibility"", "".""]","[84, 84, 3, 84, 84, 84, 23, 8, 10, 84, 84, 84, 84, 84, 23, 8, 10, 84, 84, 84, 84, 84, 84]"
2867,"[""APT17"", ""was"", ""embedding"", ""the"", ""encoded"", ""CnC"", ""IP"", ""address"", ""for"", ""the"", ""BLACKCOFFEE"", ""malware"", ""in"", ""legitimate"", ""Microsoft"", ""TechNet"", ""profiles"", ""pages"", ""and"", ""forum"", ""threads"", "","", ""a"", ""method"", ""some"", ""in"", ""the"", ""information"", ""security"", ""community"", ""call"", ""a"", ""\"""", ""dead"", ""drop"", ""resolver"", ""\"""", "".""]","[3, 84, 84, 84, 84, 84, 43, 84, 84, 84, 67, 67, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 4, 5, 6, 84, 84, 84, 84, 84, 84, 84, 84]"
2868,"[""APT17"", "","", ""also"", ""known"", ""as"", ""DeputyDog"", "","", ""is"", ""a"", ""China-based"", ""threat"", ""group"", ""that"", ""FireEye"", ""Intelligence"", ""has"", ""observed"", ""conducting"", ""network"", ""intrusions"", ""against"", ""U.S."", ""government"", ""entities"", "","", ""the"", ""defense"", ""industry"", "","", ""law"", ""firms"", "","", ""information"", ""technology"", ""companies"", "","", ""mining"", ""companies"", "","", ""and"", ""non-government"", ""organizations"", "".""]","[3, 84, 84, 84, 84, 3, 84, 84, 84, 23, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 23, 8, 10, 84, 84, 8, 10, 84, 8, 10, 84, 8, 9, 10, 84, 8, 10, 84, 84, 8, 10, 84]"
2869,"[""FireEye"", ""has"", ""monitored"", ""APT17"", ""'s"", ""use"", ""of"", ""BLACKCOFFEE"", ""variants"", ""since"", ""2013"", ""to"", ""masquerade"", ""malicious"", ""communication"", ""as"", ""normal"", ""web"", ""traffic"", ""by"", ""disguising"", ""the"", ""CnC"", ""communication"", ""as"", ""queries"", ""to"", ""web"", ""search"", ""engines"", "".""]","[7, 84, 84, 3, 84, 84, 84, 67, 84, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2870,"[""The"", ""use"", ""of"", ""BLACKCOFFEE"", ""demonstrates"", ""APT17"", ""'s"", ""evolving"", ""use"", ""of"", ""public"", ""websites"", ""to"", ""hide"", ""in"", ""plain"", ""sight"", "".""]","[84, 84, 84, 67, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2871,"[""TG-0416"", ""is"", ""a"", ""stealthy"", ""and"", ""extremely"", ""successful"", ""Advanced"", ""Persistent"", ""Threat"", ""("", ""APT"", "")"", ""group"", ""known"", ""to"", ""target"", ""a"", ""broad"", ""range"", ""of"", ""verticals"", ""since"", ""at"", ""least"", ""2009"", "","", ""including"", ""technology"", "","", ""industrial"", "","", ""manufacturing"", "","", ""human"", ""rights"", ""groups"", "","", ""government"", "","", ""pharmaceutical"", "","", ""and"", ""medical"", ""technology"", "".""]","[3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 27, 84, 84, 11, 84, 11, 84, 11, 84, 8, 9, 10, 84, 11, 84, 11, 84, 84, 8, 10, 84]"
2872,"[""The"", ""APT18"", ""then"", ""installed"", ""the"", ""hcdLoader"", ""RAT"", "","", ""which"", ""installs"", ""as"", ""a"", ""Windows"", ""service"", ""and"", ""provides"", ""command"", ""line"", ""access"", ""to"", ""the"", ""compromised"", ""system"", "".""]","[84, 3, 84, 84, 84, 64, 66, 84, 84, 84, 84, 84, 15, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2873,"[""The"", ""malware"", ""used"", ""by"", ""the"", ""Wekby"", ""group"", ""has"", ""ties"", ""to"", ""the"", ""HTTPBrowser"", ""malware"", ""family"", "","", ""and"", ""uses"", ""DNS"", ""requests"", ""as"", ""a"", ""command"", ""and"", ""control"", ""mechanism"", "".""]","[84, 84, 84, 84, 84, 0, 2, 84, 84, 84, 84, 64, 65, 66, 84, 84, 84, 43, 84, 84, 84, 84, 84, 84, 84, 84]"
2874,"[""These"", ""URIs"", ""result"", ""in"", ""the"", ""download"", ""of"", ""an"", ""installer"", "","", ""which"", ""creates"", ""a"", ""PE"", ""of"", ""the"", ""malware"", ""typically"", ""known"", ""as"", ""HTTPBrowser"", "","", ""but"", ""called"", ""Token"", ""Control"", ""by"", ""the"", ""Wekby"", ""group"", ""themselves"", ""("", ""based"", ""upon"", ""the"", ""PDB"", ""strings"", ""found"", ""within"", ""many"", ""of"", ""the"", ""samples"", "")"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 64, 66, 84, 84, 0, 2, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2875,"[""APT19"", ""seemed"", ""to"", ""be"", ""going"", ""after"", ""defense"", ""sector"", ""firms"", "","", ""Chinese"", ""dissident"", ""groups"", ""and"", ""political"", "","", ""financial"", "","", ""pharmaceutical"", ""and"", ""energy"", ""sectors"", ""that"", ""could"", ""benefit"", ""the"", ""Chinese"", ""economy"", "".""]","[3, 84, 84, 84, 84, 84, 8, 9, 10, 84, 23, 84, 84, 84, 11, 84, 11, 84, 11, 84, 8, 10, 84, 84, 84, 84, 23, 84, 84]"
2876,"[""APT19"", ""seemed"", ""to"", ""be"", ""going"", ""after"", ""defense"", ""sector"", ""firms"", "","", ""Chinese"", ""dissident"", ""groups"", ""and"", ""other"", ""political"", ""target"", "","", ""as"", ""well"", ""as"", ""certain"", ""financial"", ""targets"", ""and"", ""other"", ""commercial"", ""targets"", ""in"", ""pharmaceutical"", ""and"", ""energy"", ""sectors"", ""that"", ""could"", ""benefit"", ""the"", ""Chinese"", ""economy"", "".""]","[3, 84, 84, 84, 84, 84, 8, 9, 10, 84, 23, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 11, 84, 84, 11, 84, 8, 10, 84, 84, 84, 84, 23, 84, 84]"
2877,"[""FANCY"", ""BEAR"", ""("", ""also"", ""known"", ""as"", ""Sofacy"", ""or"", ""APT28"", "")"", ""is"", ""a"", ""separate"", ""Russian-based"", ""threat"", ""actor"", "","", ""which"", ""has"", ""been"", ""active"", ""since"", ""mid"", ""2000s"", "","", ""and"", ""has"", ""been"", ""responsible"", ""for"", ""targeted"", ""intrusion"", ""campaigns"", ""against"", ""the"", ""Aerospace"", "","", ""Defense"", "","", ""Energy"", "","", ""Government"", ""and"", ""Media"", ""sectors"", "".""]","[0, 2, 84, 84, 84, 84, 3, 84, 3, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 24, 26, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 11, 84, 11, 84, 11, 84, 11, 84, 8, 10, 84]"
2878,"[""APT28"", ""malware"", "","", ""in"", ""particular"", ""the"", ""family"", ""of"", ""modular"", ""backdoors"", ""that"", ""we"", ""call"", ""CHOPSTICK"", "","", ""indicates"", ""a"", ""formal"", ""code"", ""development"", ""environment"", "".""]","[67, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84]"
2879,"[""However"", "","", ""three"", ""themes"", ""in"", ""APT28"", ""'s"", ""targeting"", ""clearly"", ""reflects"", ""LOCs"", ""of"", ""specific"", ""interest"", ""to"", ""an"", ""Eastern"", ""European"", ""government"", "","", ""most"", ""likely"", ""the"", ""Russian"", ""government"", "".""]","[84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 20, 22, 11, 84, 84, 84, 84, 8, 10, 84]"
2880,"[""We"", ""identified"", ""three"", ""themes"", ""in"", ""APT28"", ""'s"", ""lures"", ""and"", ""registered"", ""domains"", "","", ""which"", ""together"", ""are"", ""particularly"", ""relevant"", ""to"", ""the"", ""Russian"", ""government"", "".""]","[84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
2881,"[""Georgian"", ""military"", ""security"", ""issues"", "","", ""particularly"", ""with"", ""regard"", ""to"", ""U.S."", ""cooperation"", ""and"", ""NATO"", "","", ""provide"", ""a"", ""strong"", ""incentive"", ""for"", ""Russian"", ""state-sponsored"", ""threat"", ""actors"", ""to"", ""steal"", ""information"", ""that"", ""sheds"", ""light"", ""on"", ""these"", ""topics"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2882,"[""Instead"", "","", ""we"", ""observed"", ""the"", ""two"", ""Russian"", ""espionage"", ""groups"", ""compromise"", ""the"", ""same"", ""systems"", ""and"", ""engage"", ""separately"", ""in"", ""the"", ""theft"", ""of"", ""identical"", ""credentials"", "".""]","[84, 84, 84, 84, 84, 84, 23, 0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2883,"[""APT28"", ""'s"", ""malware"", ""settings"", ""suggest"", ""that"", ""the"", ""developers"", ""have"", ""done"", ""the"", ""majority"", ""of"", ""their"", ""work"", ""in"", ""a"", ""Russian"", ""language"", ""build"", ""environment"", ""during"", ""Russian"", ""business"", ""hours"", "","", ""which"", ""suggests"", ""that"", ""the"", ""Russian"", ""government"", ""is"", ""APT28"", ""'s"", ""sponsor"", "".""]","[3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 3, 84, 84, 84]"
2884,"[""We"", ""believe"", ""that"", ""APT28"", ""'s"", ""targeting"", ""of"", ""the"", ""MOD"", ""aligns"", ""with"", ""Russian"", ""threat"", ""perceptions"", "".""]","[84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84]"
2885,"[""We"", ""assess"", ""that"", ""APT28"", ""is"", ""most"", ""likely"", ""sponsored"", ""by"", ""the"", ""Russian"", ""government"", "".""]","[84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
2886,"[""Given"", ""the"", ""available"", ""data"", "","", ""we"", ""assess"", ""that"", ""APT28"", ""'s"", ""work"", ""is"", ""sponsored"", ""by"", ""the"", ""Russian"", ""government"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
2887,"[""The"", ""targets"", ""were"", ""similar"", ""to"", ""a"", ""2015"", ""TG-4127"", ""campaign"", ""\u2014"", ""individuals"", ""in"", ""Russia"", ""and"", ""the"", ""former"", ""Soviet"", ""states"", "","", ""current"", ""and"", ""former"", ""military"", ""and"", ""government"", ""personnel"", ""in"", ""the"", ""U.S."", ""and"", ""Europe"", "","", ""individuals"", ""working"", ""in"", ""the"", ""defense"", ""and"", ""government"", ""supply"", ""chain"", "","", ""and"", ""authors"", ""and"", ""journalists"", ""\u2014"", ""but"", ""also"", ""included"", ""email"", ""accounts"", ""linked"", ""to"", ""the"", ""November"", ""2016"", ""United"", ""States"", ""presidential"", ""election"", "".""]","[84, 84, 84, 84, 84, 84, 27, 80, 82, 84, 84, 84, 23, 84, 84, 20, 22, 84, 84, 84, 84, 84, 11, 84, 8, 10, 84, 84, 23, 84, 23, 84, 84, 84, 84, 84, 11, 84, 11, 84, 84, 84, 84, 11, 84, 11, 84, 84, 84, 84, 83, 84, 84, 84, 84, 24, 26, 20, 22, 84, 84, 84]"
2888,"[""The"", ""targets"", ""of"", ""TG-4127"", ""include"", ""military"", "","", ""government"", ""and"", ""defense"", ""sectors"", "".""]","[84, 84, 84, 3, 84, 11, 84, 11, 84, 8, 10, 84]"
2889,"[""Some"", ""of"", ""APT28"", ""'s"", ""more"", ""commonly"", ""used"", ""tools"", ""are"", ""the"", ""SOURFACE"", ""downloader"", "","", ""its"", ""second"", ""stage"", ""backdoor"", ""EVILTOSS"", "","", ""and"", ""a"", ""modular"", ""family"", ""of"", ""implants"", ""that"", ""we"", ""call"", ""CHOPSTICK"", "".""]","[84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 84, 84, 84, 84, 67, 84, 84, 84, 64, 65, 65, 66, 84, 84, 84, 67, 84]"
2890,"[""While"", ""TG-4127"", ""continues"", ""to"", ""primarily"", ""threaten"", ""organizations"", ""and"", ""individuals"", ""operating"", ""in"", ""Russia"", ""and"", ""former"", ""Soviet"", ""states"", "","", ""this"", ""campaign"", ""illustrates"", ""its"", ""willingness"", ""to"", ""expand"", ""its"", ""scope"", ""to"", ""other"", ""targets"", ""that"", ""have"", ""intelligence"", ""of"", ""interest"", ""to"", ""the"", ""Russian"", ""government"", "".""]","[84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 20, 22, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
2891,"[""CTU"", ""researchers"", ""assess"", ""with"", ""moderate"", ""confidence"", ""that"", ""the"", ""group"", ""is"", ""operating"", ""from"", ""the"", ""Russian"", ""Federation"", ""and"", ""is"", ""gathering"", ""intelligence"", ""on"", ""behalf"", ""of"", ""the"", ""Russian"", ""government"", "".""]","[7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
2892,"[""This"", ""intelligence"", ""has"", ""been"", ""critical"", ""to"", ""protecting"", ""and"", ""informing"", ""our"", ""clients"", "","", ""exposing"", ""this"", ""threat"", "","", ""and"", ""strengthening"", ""our"", ""confidence"", ""in"", ""attributing"", ""APT28"", ""to"", ""the"", ""Russian"", ""government"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 8, 10, 84]"
2893,"[""Our"", ""visibility"", ""into"", ""the"", ""operations"", ""of"", ""APT28"", ""-"", ""a"", ""group"", ""we"", ""believe"", ""the"", ""Russian"", ""government"", ""sponsors"", ""-"", ""has"", ""given"", ""us"", ""insight"", ""into"", ""some"", ""of"", ""the"", ""government"", ""'s"", ""targets"", "","", ""as"", ""well"", ""as"", ""its"", ""objectives"", ""and"", ""the"", ""activities"", ""designed"", ""to"", ""further"", ""them"", "".""]","[84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84]"
2894,"[""Since"", ""at"", ""least"", ""2007"", "","", ""APT28"", ""has"", ""engaged"", ""in"", ""extensive"", ""operations"", ""in"", ""support"", ""of"", ""Russian"", ""strategic"", ""interests"", "".""]","[84, 84, 84, 27, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84]"
2895,"[""APT28"", ""espionage"", ""activity"", ""has"", ""primarily"", ""targeted"", ""entities"", ""in"", ""the"", ""U.S."", "","", ""Europe"", "","", ""and"", ""the"", ""countries"", ""of"", ""the"", ""former"", ""Soviet"", ""Union"", "","", ""including"", ""governments"", "","", ""militaries"", "","", ""defense"", ""attaches"", "","", ""media"", ""entities"", "","", ""and"", ""dissidents"", ""and"", ""figures"", ""opposed"", ""to"", ""the"", ""current"", ""Russian"", ""government"", "".""]","[80, 81, 82, 84, 84, 84, 84, 84, 84, 23, 84, 23, 84, 84, 84, 84, 84, 84, 20, 21, 22, 84, 84, 11, 84, 11, 84, 8, 10, 84, 8, 10, 84, 84, 11, 84, 11, 84, 84, 84, 84, 8, 10, 84]"
2896,"[""APT28"", ""espionage"", ""activity"", ""has"", ""primarily"", ""targeted"", ""entities"", ""in"", ""the"", ""U.S."", "","", ""Europe"", "","", ""and"", ""the"", ""countries"", ""of"", ""the"", ""former"", ""Soviet"", ""Union"", "","", ""including"", ""governments"", ""and"", ""militaries"", "","", ""defense"", ""attaches"", "","", ""media"", ""entities"", "","", ""and"", ""dissidents"", ""and"", ""figures"", ""opposed"", ""to"", ""the"", ""current"", ""Russian"", ""government"", "".""]","[80, 81, 82, 84, 84, 84, 84, 84, 84, 23, 84, 23, 84, 84, 84, 84, 84, 84, 20, 21, 22, 84, 84, 11, 84, 11, 84, 8, 10, 84, 8, 10, 84, 84, 11, 84, 11, 84, 84, 84, 84, 8, 10, 84]"
2897,"[""Over"", ""the"", ""past"", ""two"", ""years"", "","", ""Russia"", ""appears"", ""to"", ""have"", ""increasingly"", ""leveraged"", ""APT28"", ""to"", ""conduct"", ""information"", ""operations"", ""commensurate"", ""with"", ""broader"", ""strategic"", ""military"", ""doctrine"", "".""]","[84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
2898,"[""After"", ""compromising"", ""a"", ""victim"", ""organization"", "","", ""APT28"", ""will"", ""steal"", ""internal"", ""data"", ""that"", ""is"", ""then"", ""leaked"", ""to"", ""further"", ""political"", ""narratives"", ""aligned"", ""with"", ""Russian"", ""interests"", "".""]","[84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84]"
2899,"[""After"", ""compromising"", ""a"", ""political"", ""organization"", "","", ""APT28"", ""will"", ""steal"", ""internal"", ""data"", "".""]","[84, 84, 84, 8, 10, 84, 3, 84, 84, 84, 84, 84]"
2900,"[""On"", ""December"", ""29"", "","", ""2016"", "","", ""the"", ""Department"", ""of"", ""Homeland"", ""Security"", ""("", ""DHS"", "")"", ""and"", ""Federal"", ""Bureau"", ""of"", ""Investigation"", ""("", ""FBI"", "")"", ""released"", ""a"", ""Joint"", ""Analysis"", ""Report"", ""confirming"", ""FireEye"", ""'s"", ""long"", ""held"", ""public"", ""assessment"", ""that"", ""the"", ""Russian"", ""government"", ""sponsors"", ""APT28"", "".""]","[84, 24, 25, 25, 26, 84, 84, 4, 5, 5, 6, 84, 7, 84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 3, 84]"
2901,"[""In"", ""October"", ""2014"", "","", ""FireEye"", ""released"", ""APT28"", "":"", ""A"", ""Window"", ""into"", ""Russia"", ""'s"", ""Cyber"", ""Espionage"", ""Operations"", "","", ""and"", ""characterized"", ""APT28"", ""'s"", ""activity"", ""as"", ""aligning"", ""with"", ""the"", ""Russian"", ""government"", ""'s"", ""strategic"", ""intelligence"", ""requirements"", "".""]","[84, 24, 26, 84, 7, 84, 3, 84, 84, 84, 84, 23, 84, 80, 81, 82, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 84, 84, 84]"
2902,"[""In"", ""October"", ""2014"", "","", ""FireEye"", ""released"", ""APT28"", "":"", ""A"", ""Window"", ""into"", ""Russia"", ""'s"", ""Cyber"", ""Espionage"", ""Operations'"", "","", ""and"", ""characterized"", ""APT28"", ""'s"", ""activity"", ""as"", ""aligning"", ""with"", ""the"", ""Russian"", ""government"", ""'s"", ""strategic"", ""intelligence"", ""requirements"", "".""]","[84, 24, 26, 84, 7, 84, 3, 84, 84, 84, 84, 23, 84, 80, 82, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 84, 84, 84]"
2903,"[""APT28"", ""targets"", ""Russian"", ""rockers"", ""and"", ""dissidents"", ""Pussy"", ""Riot"", ""via"", ""spear-phishing"", ""emails"", "".""]","[3, 84, 23, 11, 84, 8, 9, 10, 84, 83, 51, 84]"
2904,"[""Our"", ""investigation"", ""of"", ""APT28"", ""'s"", ""compromise"", ""of"", ""WADA"", ""'s"", ""network"", "","", ""and"", ""our"", ""observations"", ""of"", ""the"", ""surrounding"", ""events"", ""reveal"", ""how"", ""Russia"", ""sought"", ""to"", ""counteract"", ""a"", ""damaging"", ""narrative"", ""and"", ""delegitimize"", ""the"", ""institutions"", ""leveling"", ""criticism"", "".""]","[84, 84, 84, 3, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
