id,tokens,ner_tags
600,"[""This"", ""new"", ""variant"", ""resembles"", ""parts"", ""of"", ""the"", ""Destover"", ""malware"", "","", ""which"", ""was"", ""used"", ""in"", ""the"", ""2014"", ""Sony"", ""Pictures"", ""attack"", "".""]","[26, 26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 10, 2, 3, 2, 26]"
601,"[""The"", ""Lazarus"", ""used"", ""a"", ""similar"", ""infrastructure"", ""to"", ""earlier"", ""threats"", "","", ""including"", ""the"", ""Destover"", ""backdoor"", ""variant"", ""known"", ""as"", ""Escad"", "".""]","[26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 8, 26]"
602,"[""The"", ""McAfee"", ""Advanced"", ""Threat"", ""Research"", ""team"", ""discovered"", ""a"", ""previously"", ""unknown"", ""data-gathering"", ""implant"", ""that"", ""surfaced"", ""in"", ""mid-February"", ""2018"", "".""]","[26, 6, 7, 7, 7, 26, 26, 26, 26, 26, 4, 5, 26, 26, 26, 10, 11, 26]"
603,"[""The"", ""Advanced"", ""Threat"", ""Research"", ""team"", ""uncovered"", ""activity"", ""related"", ""to"", ""this"", ""campaign"", ""in"", ""March"", ""2018"", "","", ""when"", ""the"", ""actors"", ""targeted"", ""Turkish"", ""banks"", "".""]","[26, 6, 7, 7, 26, 26, 2, 26, 26, 26, 2, 26, 10, 11, 26, 26, 26, 0, 26, 14, 16, 26]"
604,"[""Lazarus"", ""used"", ""watering"", ""hole"", ""attacks"", ""to"", ""compromise"", ""legitimate"", ""and"", ""trusted"", ""websites"", ""frequently"", ""visited"", ""by"", ""their"", ""targets"", "".""]","[0, 26, 2, 3, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
605,"[""Malefactors"", ""used"", ""watering"", ""hole"", ""attacks"", ""to"", ""compromise"", ""legitimate"", ""and"", ""trusted"", ""websites"", ""frequently"", ""visited"", ""by"", ""their"", ""targets"", "".""]","[0, 26, 2, 3, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
606,"[""Feedback"", ""from"", ""our"", ""Smart"", ""Protection"", ""Network"", ""revealed"", ""that"", ""apart"", ""from"", ""attacks"", ""in"", ""North"", ""America"", ""("", ""mainly"", ""the"", ""U.S."", "")"", "","", ""Europe"", "","", ""and"", ""South"", ""America"", "","", ""the"", ""campaign"", ""also"", ""noticeably"", ""affected"", ""enterprises"", ""in"", ""Taiwan"", "","", ""Hong"", ""Kong"", "","", ""China"", "","", ""and"", ""Bahrain"", "".""]","[26, 26, 26, 6, 7, 7, 26, 26, 26, 26, 2, 26, 14, 15, 26, 26, 26, 14, 26, 26, 14, 26, 26, 14, 15, 26, 26, 2, 26, 26, 26, 16, 26, 14, 26, 14, 15, 26, 14, 26, 26, 14, 26]"
607,"[""On"", ""February"", ""28"", "","", ""the"", ""McAfee"", ""discovered"", ""that"", ""the"", ""cybercrime"", ""group"", ""HIDDEN"", ""COBRA"", ""continues"", ""to"", ""target"", ""cryptocurrency"", ""and"", ""financial"", ""organizations"", "".""]","[26, 10, 11, 26, 26, 6, 26, 26, 26, 0, 1, 0, 1, 26, 26, 26, 16, 26, 18, 19, 26]"
608,"[""On"", ""February"", ""28"", "","", ""the"", ""McAfee"", ""Advanced"", ""Threat"", ""Research"", ""team"", ""discovered"", ""that"", ""the"", ""cybercrime"", ""group"", ""HIDDEN"", ""COBRA"", ""continues"", ""to"", ""target"", ""cryptocurrency"", ""and"", ""financial"", ""organizations"", "".""]","[26, 10, 11, 26, 26, 6, 7, 7, 7, 26, 26, 26, 26, 0, 1, 0, 1, 26, 26, 26, 16, 26, 18, 19, 26]"
609,"[""While"", ""the"", ""URL"", ""acts"", ""similarly"", ""to"", ""how"", ""eye-watch.in"", "":"", ""443"", ""delivers"", ""payloads"", "","", ""we"", ""also"", ""saw"", ""the"", ""URL"", ""leveraging"", ""and"", ""exploiting"", ""security"", ""flaws"", ""in"", ""Flash"", "":"", ""CVE-2015-8651"", "","", ""CVE-2016-1019"", "","", ""and"", ""CVE-2016-4117"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 22, 26, 26, 22, 26]"
610,"[""In"", ""this"", ""analysis"", "","", ""we"", ""observed"", ""the"", ""return"", ""of"", ""HIDDEN"", ""COBRA"", ""'s"", ""Bankshot"", ""malware"", ""implant"", ""surfacing"", ""in"", ""the"", ""Turkish"", ""financial"", ""system"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 8, 9, 26, 26, 26, 26, 14, 26, 26, 26]"
611,"[""In"", ""this"", ""new"", "","", ""aggressive"", ""campaign"", ""we"", ""see"", ""a"", ""return"", ""of"", ""the"", ""Bankshot"", ""implant"", "","", ""which"", ""last"", ""appeared"", ""in"", ""2017"", "".""]","[26, 26, 26, 26, 26, 2, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 10, 26]"
612,"[""This"", ""attack"", ""resembles"", ""previous"", ""attacks"", ""by"", ""HIDDEN"", ""COBRA"", ""conducted"", ""against"", ""the"", ""SWIFT"", "".""]","[26, 2, 26, 26, 2, 26, 0, 1, 26, 26, 26, 26, 26]"
613,"[""The"", ""exploit"", "","", ""which"", ""takes"", ""advantage"", ""of"", ""CVE-2018-4878"", "","", ""allows"", ""an"", ""attacker"", ""to"", ""execute"", ""arbitrary"", ""code"", ""such"", ""as"", ""an"", ""implant"", "".""]","[26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
614,"[""These"", ""implants"", ""are"", ""variations"", ""of"", ""earlier"", ""forms"", ""of"", ""Bankshot"", "","", ""a"", ""remote"", ""access"", ""tool"", ""that"", ""gives"", ""an"", ""attacker"", ""full"", ""capability"", ""on"", ""a"", ""victim"", ""'s"", ""system"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26]"
615,"[""Bankshot"", ""was"", ""first"", ""reported"", ""by"", ""the"", ""Department"", ""of"", ""Homeland"", ""Security"", ""on"", ""December"", ""13"", "","", ""2017"", "","", ""and"", ""has"", ""only"", ""recently"", ""resurfaced"", ""in"", ""newly"", ""compiled"", ""variants"", "".""]","[8, 26, 26, 26, 26, 26, 6, 7, 7, 7, 26, 10, 11, 11, 11, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
616,"[""We"", ""have"", ""found"", ""what"", ""may"", ""be"", ""an"", ""early"", ""data-gathering"", ""stage"", ""for"", ""future"", ""possible"", ""heists"", ""from"", ""financial"", ""organizations"", ""in"", ""Turkey"", ""("", ""and"", ""possibly"", ""other"", ""countries"", "")"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 18, 19, 26, 14, 26, 26, 26, 26, 26, 26, 26]"
617,"[""Documents"", ""with"", ""the"", ""Flash"", ""exploit"", ""managed"", ""to"", ""evade"", ""static"", ""defenses"", ""and"", ""remain"", ""undetected"", ""as"", ""an"", ""exploit"", ""on"", ""VirusTotal"", "".""]","[4, 26, 26, 22, 23, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
618,"[""This"", ""malware"", ""report"", ""contains"", ""analysis"", ""of"", ""one"", ""32-bit"", ""Windows"", ""executable"", ""file"", "","", ""identified"", ""as"", ""a"", ""Remote"", ""Access"", ""Trojan"", ""("", ""RAT"", "")"", "".""]","[26, 26, 26, 26, 26, 26, 26, 4, 5, 5, 5, 26, 26, 26, 26, 8, 9, 9, 26, 8, 26, 26]"
619,"[""This"", ""malware"", ""is"", ""capable"", ""of"", ""accessing"", ""device"", ""configuration"", ""data"", "","", ""downloading"", ""additional"", ""files"", "","", ""executing"", ""commands"", "","", ""modifying"", ""the"", ""registry"", "","", ""capturing"", ""screen"", ""shots"", "","", ""and"", ""exfiltrating"", ""data"", "".""]","[26, 26, 26, 26, 26, 26, 26, 24, 25, 26, 24, 25, 25, 26, 24, 25, 26, 24, 25, 25, 26, 24, 25, 25, 26, 26, 24, 25, 26]"
620,"[""Volgmer"", ""is"", ""a"", ""backdoor"", ""Trojan"", ""designed"", ""to"", ""provide"", ""covert"", ""access"", ""to"", ""a"", ""compromised"", ""system"", "".""]","[8, 26, 26, 8, 9, 26, 26, 24, 25, 25, 26, 26, 26, 26, 26]"
621,"[""It"", ""is"", ""suspected"", ""that"", ""spear"", ""phishing"", ""is"", ""the"", ""primary"", ""delivery"", ""mechanism"", ""for"", ""Volgmer"", ""infections"", "";"", ""however"", "","", ""HIDDEN"", ""COBRA"", ""actors"", ""use"", ""a"", ""suite"", ""of"", ""custom"", ""tools"", "","", ""some"", ""of"", ""which"", ""could"", ""also"", ""be"", ""used"", ""to"", ""initially"", ""compromise"", ""a"", ""system"", "".""]","[26, 26, 26, 26, 20, 21, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 26, 0, 1, 1, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
622,"[""Since"", ""at"", ""least"", ""2013"", "","", ""HIDDEN"", ""COBRA"", ""actors"", ""have"", ""been"", ""observed"", ""using"", ""Volgmer"", ""malware"", ""in"", ""the"", ""wild"", ""to"", ""target"", ""the"", ""government"", "","", ""financial"", "","", ""automotive"", "","", ""and"", ""media"", ""industries"", "".""]","[26, 26, 26, 10, 26, 0, 1, 1, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 16, 26, 16, 26, 16, 26, 26, 16, 17, 26]"
623,"[""Therefore"", "","", ""it"", ""is"", ""possible"", ""that"", ""additional"", ""HIDDEN"", ""COBRA"", ""malware"", ""may"", ""be"", ""present"", ""on"", ""network"", ""infrastructure"", ""compromised"", ""with"", ""Volgmer"", "".""]","[26, 26, 26, 26, 26, 26, 26, 8, 9, 9, 26, 26, 26, 26, 20, 21, 26, 26, 8, 26]"
624,"[""As"", ""a"", ""backdoor"", ""Trojan"", "","", ""Volgmer"", ""has"", ""several"", ""capabilities"", ""including"", "":"", ""gathering"", ""system"", ""information"", "","", ""updating"", ""service"", ""registry"", ""keys"", "","", ""downloading"", ""and"", ""uploading"", ""files"", "","", ""executing"", ""commands"", "","", ""terminating"", ""processes"", "","", ""and"", ""listing"", ""directories"", "".""]","[26, 26, 8, 9, 26, 8, 26, 26, 26, 26, 26, 24, 25, 25, 26, 24, 25, 25, 25, 26, 24, 26, 24, 25, 26, 24, 25, 26, 24, 25, 26, 26, 24, 25, 26]"
625,"[""In"", ""one"", ""of"", ""the"", ""samples"", ""received"", ""for"", ""analysis"", "","", ""the"", ""US-CERT"", ""Code"", ""Analysis"", ""Team"", ""observed"", ""botnet"", ""controller"", ""functionality"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 7, 7, 7, 26, 4, 5, 26, 26]"
626,"[""Volgmer"", ""payloads"", ""have"", ""been"", ""observed"", ""in"", ""32-bit"", ""form"", ""as"", ""either"", ""executables"", ""or"", ""dynamic-link"", ""library"", ""("", "".dll"", "")"", ""Lazarus"", ""actors"", ""commonly"", ""maintain"", ""persistence"", ""on"", ""a"", ""victim"", ""'s"", ""system"", ""by"", ""installing"", ""the"", ""malware-as-a-service"", "".""]","[8, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 4, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 20, 26]"
627,"[""Working"", ""with"", ""U.S."", ""Government"", ""partners"", "","", ""DHS"", ""and"", ""FBI"", ""identified"", ""Trojan"", ""malware"", ""variants"", ""used"", ""by"", ""the"", ""North"", ""Korean"", ""government"", ""-"", ""referred"", ""to"", ""by"", ""the"", ""U.S."", ""Government"", ""as"", ""BADCALL"", "".""]","[26, 26, 18, 19, 26, 26, 6, 26, 6, 26, 8, 9, 26, 26, 26, 26, 14, 15, 26, 26, 26, 26, 26, 26, 18, 19, 26, 26, 26]"
628,"[""The"", ""malware"", ""uses"", ""a"", ""custom"", ""binary"", ""protocol"", ""to"", ""beacon"", ""back"", ""to"", ""the"", ""command"", ""and"", ""control"", ""("", ""C2"", "")"", ""server"", "","", ""often"", ""via"", ""TCP"", ""port"", ""8080"", ""or"", ""8088"", "","", ""with"", ""some"", ""payloads"", ""implementing"", ""Secure"", ""Socket"", ""Layer"", ""("", ""SSL"", "")"", ""encryption"", ""to"", ""obfuscate"", ""communications"", "".""]","[26, 26, 26, 26, 8, 9, 9, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 9, 9, 26, 8, 26, 26, 26, 26, 16, 26]"
629,"[""DHS"", ""and"", ""FBI"", ""are"", ""distributing"", ""this"", ""MAR"", ""to"", ""enable"", ""network"", ""defense"", ""and"", ""reduce"", ""exposure"", ""to"", ""North"", ""Korean"", ""government"", ""malicious"", ""cyber"", ""activity"", "".""]","[6, 26, 6, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 15, 26, 2, 3, 3, 26]"
630,"[""The"", ""malware"", ""known"", ""as"", ""RATANKBA"", ""is"", ""just"", ""one"", ""of"", ""the"", ""weapons"", ""in"", ""Lazarus"", ""'"", ""arsenal"", "".""]","[26, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26]"
631,"[""We"", ""analyzed"", ""a"", ""new"", ""RATANKBA"", ""variant"", ""("", ""BKDR_RATANKBA.ZAEL\u2013A"", "")"", "","", ""discovered"", ""in"", ""June"", ""2017"", "","", ""that"", ""uses"", ""a"", ""PowerShell"", ""script"", ""instead"", ""of"", ""its"", ""more"", ""traditional"", ""PE"", ""executable"", ""form\u2014a"", ""version"", ""that"", ""other"", ""researchers"", ""also"", ""recently"", ""identified"", "".""]","[26, 26, 26, 26, 8, 26, 26, 8, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
632,"[""Around"", ""55%"", ""of"", ""the"", ""victims"", ""of"", ""Lazarus"", ""were"", ""located"", ""in"", ""India"", ""and"", ""neighboring"", ""countries"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 14, 26, 26, 26, 26]"
633,"[""Lazarus"", ""group"", ""could"", ""have"", ""been"", ""active"", ""since"", ""late"", ""2016"", "","", ""was"", ""used"", ""in"", ""a"", ""recent"", ""campaign"", ""targeting"", ""financial"", ""institutions"", ""using"", ""watering"", ""hole"", ""attacks"", "".""]","[0, 1, 26, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 2, 26, 18, 19, 26, 2, 3, 3, 26]"
634,"[""Since"", ""they"", ""first"", ""emerged"", ""back"", ""in"", ""2007"", ""with"", ""a"", ""series"", ""of"", ""cyberespionage"", ""attacks"", ""against"", ""the"", ""South"", ""Korean"", ""government"", "","", ""these"", ""threat"", ""actors"", ""have"", ""successfully"", ""managed"", ""to"", ""pull"", ""off"", ""some"", ""of"", ""the"", ""most"", ""notable"", ""and"", ""devastating"", ""targeted"", ""attacks\u2014such"", ""as"", ""the"", ""widely-reported"", ""2014"", ""Sony"", ""hack"", ""and"", ""the"", ""2016"", ""attack"", ""on"", ""a"", ""Bangladeshi"", ""bank\u2014in"", ""recent"", ""history"", "".""]","[26, 26, 26, 26, 26, 26, 10, 26, 26, 26, 26, 2, 3, 26, 26, 14, 15, 16, 26, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 26, 26, 26, 26, 2, 3, 26, 26, 14, 26, 26, 26, 26]"
635,"[""It"", ""'s"", ""possible"", ""that"", ""Lazarus"", ""is"", ""using"", ""RATANKBA"", ""to"", ""target"", ""larger"", ""organizations"", "".""]","[26, 26, 26, 26, 0, 26, 26, 8, 26, 26, 26, 26, 26]"
636,"[""RATANKBA"", ""is"", ""delivered"", ""to"", ""its"", ""victims"", ""using"", ""a"", ""variety"", ""of"", ""lure"", ""documents"", "","", ""including"", ""Microsoft"", ""Office"", ""documents"", "","", ""malicious"", ""CHM"", ""files"", "","", ""and"", ""different"", ""script"", ""downloaders"", "".""]","[8, 26, 26, 26, 26, 26, 24, 25, 25, 25, 25, 25, 26, 26, 8, 9, 9, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26]"
637,"[""Overall"", "","", ""an"", ""organization"", ""will"", ""need"", ""multilayered"", ""security"", ""strategies"", "","", ""as"", ""Lazarus"", ""and"", ""other"", ""similar"", ""groups"", ""are"", ""experienced"", ""cybercriminals"", ""who"", ""employ"", ""different"", ""strategies"", ""to"", ""get"", ""past"", ""organizational"", ""defenses"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 0, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
638,"[""simultaneous"", ""use"", ""of"", ""the"", ""detected"", ""Win32/KillDisk.NBO"", ""variants"", "".""]","[26, 26, 26, 26, 26, 8, 26, 26]"
639,"[""Working"", ""with"", ""U.S."", ""Government"", ""partners"", "","", ""DHS"", ""and"", ""FBI"", ""identified"", ""Trojan"", ""malware"", ""variants"", ""used"", ""by"", ""the"", ""North"", ""Korean"", ""government"", ""\u2013"", ""commonly"", ""known"", ""as"", ""HARDRAIN"", "".""]","[26, 26, 18, 19, 26, 26, 6, 26, 6, 26, 8, 9, 26, 26, 26, 26, 14, 15, 26, 26, 26, 26, 26, 8, 26]"
640,"[""These"", ""files"", ""have"", ""the"", ""capability"", ""to"", ""download"", ""and"", ""install"", ""malware"", "","", ""install"", ""proxy"", ""and"", ""Remote"", ""Access"", ""Trojans"", ""("", ""RATs"", "")"", "","", ""connect"", ""to"", ""command"", ""and"", ""control"", ""("", ""C2"", "")"", ""servers"", ""to"", ""receive"", ""additional"", ""instructions"", "","", ""and"", ""modify"", ""the"", ""victim"", ""'s"", ""firewall"", ""to"", ""allow"", ""incoming"", ""connections"", "".""]","[26, 26, 26, 26, 26, 26, 24, 26, 24, 25, 26, 24, 25, 26, 24, 25, 25, 26, 8, 26, 26, 24, 25, 25, 25, 25, 26, 26, 26, 26, 26, 24, 25, 25, 26, 26, 24, 25, 25, 25, 25, 26, 26, 26, 26, 26]"
641,"[""The"", ""cybercriminal"", ""group"", ""Lazarus"", ""has"", ""a"", ""history"", ""of"", ""attacking"", ""financial"", ""organizations"", ""in"", ""Asia"", ""and"", ""Latin"", ""America"", "".""]","[26, 0, 1, 0, 26, 26, 26, 26, 26, 18, 19, 26, 14, 26, 14, 15, 26]"
642,"[""We"", ""also"", ""recently"", ""discovered"", ""that"", ""Lazarus"", ""successfully"", ""planted"", ""their"", ""backdoor"", ""("", ""detected"", ""by"", ""Trend"", ""Micro"", ""as"", ""BKDR_BINLODR.ZNFJ-A"", "")"", ""into"", ""several"", ""machines"", ""of"", ""financial"", ""institutions"", ""across"", ""Latin"", ""America"", "".""]","[26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 6, 7, 26, 8, 26, 26, 26, 26, 26, 18, 19, 26, 14, 15, 26]"
643,"[""We"", ""determined"", ""that"", ""these"", ""backdoors"", ""were"", ""installed"", ""on"", ""the"", ""targets"", ""'"", ""machines"", ""on"", ""September"", ""19"", ""2018"", "","", ""based"", ""mainly"", ""on"", ""the"", ""service"", ""creation"", ""time"", ""of"", ""the"", ""loader"", ""component"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 11, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
644,"[""Just"", ""last"", ""week"", ""Lazarus"", ""were"", ""found"", ""stealing"", ""millions"", ""from"", ""ATMs"", ""across"", ""Asia"", ""and"", ""Africa"", "".""]","[26, 26, 26, 0, 26, 26, 12, 13, 26, 26, 26, 14, 26, 14, 26]"
645,"[""These"", ""and"", ""other"", ""tools"", ""used"", ""by"", ""the"", ""Lazarus"", ""group"", ""can"", ""be"", ""mitigated"", ""by"", ""routinely"", ""scanning"", ""the"", ""network"", ""for"", ""any"", ""malicious"", ""activity"", ""to"", ""help"", ""prevent"", ""the"", ""malware"", ""from"", ""entering"", ""and"", ""spreading"", ""through"", ""an"", ""organization"", "".""]","[26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
646,"[""The"", ""backdoors"", ""Lazarus"", ""are"", ""deploying"", ""are"", ""difficult"", ""to"", ""detect"", ""and"", ""a"", ""significant"", ""threat"", ""to"", ""the"", ""privacy"", ""and"", ""security"", ""of"", ""enterprises"", "","", ""allowing"", ""attackers"", ""to"", ""steal"", ""information"", "","", ""delete"", ""files"", "","", ""install"", ""malware"", "","", ""and"", ""more"", "".""]","[26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26, 26, 0, 26, 12, 13, 26, 12, 13, 26, 12, 13, 26, 26, 26, 26]"
647,"[""Trend"", ""Micro"", ""endpoint"", ""solutions"", ""such"", ""as"", ""Trend"", ""Micro\u2122"", ""Smart"", ""Protection"", ""Suites"", ""and"", ""Worry-Free\u2122"", ""Business"", ""Security"", ""can"", ""protect"", ""users"", ""and"", ""businesses"", ""from"", ""these"", ""threats"", ""by"", ""detecting"", ""malicious"", ""files"", ""and"", ""spammed"", ""messages"", ""as"", ""well"", ""as"", ""blocking"", ""all"", ""related"", ""malicious"", ""URLs"", "".""]","[6, 7, 26, 26, 26, 26, 6, 7, 7, 7, 7, 26, 6, 7, 7, 26, 26, 26, 26, 16, 26, 26, 26, 26, 26, 4, 5, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
648,"[""FBI"", ""has"", ""high"", ""confidence"", ""that"", ""HIDDEN"", ""COBRA"", ""actors"", ""are"", ""using"", ""malware"", ""variants"", ""in"", ""conjunction"", ""with"", ""proxy"", ""servers"", ""to"", ""maintain"", ""a"", ""presence"", ""on"", ""victim"", ""networks"", ""and"", ""to"", ""further"", ""network"", ""exploitation"", "".""]","[6, 26, 26, 26, 26, 0, 1, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
649,"[""Ransomware"", ""that"", ""has"", ""been"", ""publicly"", ""named"", ""\"""", ""WannaCry"", ""\"""", "","", ""\"""", ""WCry"", ""\"""", ""or"", ""\"""", ""WanaCrypt0r"", ""\"""", ""("", ""based"", ""on"", ""strings"", ""in"", ""the"", ""binary"", ""and"", ""encrypted"", ""files"", "")"", ""has"", ""spread"", ""to"", ""at"", ""least"", ""74"", ""countries"", ""as"", ""of"", ""Friday"", ""12"", ""May"", ""2017"", "","", ""reportedly"", ""targeting"", ""Russia"", ""initially"", "","", ""and"", ""spreading"", ""to"", ""telecommunications"", "","", ""shipping"", "","", ""car"", ""manufacturers"", "","", ""universities"", ""and"", ""health"", ""care"", ""industries"", "","", ""among"", ""others"", "".""]","[26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 8, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 11, 11, 26, 26, 26, 14, 26, 26, 26, 26, 26, 16, 26, 16, 26, 16, 17, 26, 16, 26, 16, 17, 17, 26, 26, 26, 26]"
650,"[""Ransomware"", ""that"", ""has"", ""been"", ""publicly"", ""named"", ""\"""", ""WannaCry"", ""\"""", "","", ""\"""", ""WCry"", ""\"""", ""or"", ""\"""", ""WanaCrypt0r"", ""\"""", ""("", ""based"", ""on"", ""strings"", ""in"", ""the"", ""binary"", ""and"", ""encrypted"", ""files"", "")"", ""has"", ""spread"", ""to"", ""at"", ""least"", ""74"", ""countries"", ""as"", ""of"", ""Friday"", ""12"", ""May"", ""2017"", "","", ""reportedly"", ""targeting"", ""Russia"", ""initially"", "","", ""and"", ""spreading"", ""to"", ""telecommunications"", "","", ""shipping"", "","", ""car"", ""manufacturers"", "","", ""universities"", ""and"", ""health"", ""care"", ""industries"", "","", ""among"", ""others"", "".""]","[26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 8, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 11, 11, 26, 26, 26, 14, 26, 26, 26, 26, 26, 16, 26, 16, 26, 16, 17, 26, 16, 26, 16, 17, 17, 26, 26, 26, 26]"
